county_fips,statename,elasticity,total,year,hpi
5087,3,2.064203977584839,6230,2011,88853
5087,3,2.064203977584839,6230,2012,85600
5087,3,2.064203977584839,6230,2013,86950
5087,3,2.064203977584839,6230,2014,87238
5087,3,2.064203977584839,6230,2015,90578
5087,3,2.064203977584839,6230,2016,97411
5091,3,3.815215587615967,17720,2000,61027
5091,3,3.815215587615967,17720,2001,63920
5091,3,3.815215587615967,17720,2002,65688
5091,3,3.815215587615967,17720,2003,67978
5091,3,3.815215587615967,17720,2004,70816
5091,3,3.815215587615967,17720,2005,75662
5091,3,3.815215587615967,17720,2006,81041
5091,3,3.815215587615967,17720,2007,83706
5091,3,3.815215587615967,17720,2008,84332
5091,3,3.815215587615967,17720,2009,83729
5091,3,3.815215587615967,17720,2010,79554
5091,3,3.815215587615967,17720,2011,79308
5091,3,3.815215587615967,17720,2012,79932
5091,3,3.815215587615967,17720,2013,81283
5091,3,3.815215587615967,17720,2014,82115
5091,3,3.815215587615967,17720,2015,84217
5091,3,3.815215587615967,17720,2016,87332
5105,3,2.7923145294189453,5024,2000,51241
5105,3,2.7923145294189453,5024,2001,53825
5105,3,2.7923145294189453,5024,2002,56729
5105,3,2.7923145294189453,5024,2003,58970
5105,3,2.7923145294189453,5024,2004,62022
5105,3,2.7923145294189453,5024,2005,65540
5105,3,2.7923145294189453,5024,2006,70136
5105,3,2.7923145294189453,5024,2007,71838
5105,3,2.7923145294189453,5024,2008,72823
5105,3,2.7923145294189453,5024,2009,72199
5105,3,2.7923145294189453,5024,2010,67220
5105,3,2.7923145294189453,5024,2011,65886
5105,3,2.7923145294189453,5024,2012,66106
5105,3,2.7923145294189453,5024,2013,66913
5105,3,2.7923145294189453,5024,2014,67583
5105,3,2.7923145294189453,5024,2015,70385
5105,3,2.7923145294189453,5024,2016,72077
5119,3,2.7923145294189453,159717,2000,95842
5119,3,2.7923145294189453,159717,2001,99541
5119,3,2.7923145294189453,159717,2002,102985
5119,3,2.7923145294189453,159717,2003,107873
5119,3,2.7923145294189453,159717,2004,114708
5119,3,2.7923145294189453,159717,2005,122705
5119,3,2.7923145294189453,159717,2006,131015
5119,3,2.7923145294189453,159717,2007,136632
5119,3,2.7923145294189453,159717,2008,137615
5119,3,2.7923145294189453,159717,2009,135741
5119,3,2.7923145294189453,159717,2010,136340
5119,3,2.7923145294189453,159717,2011,133445
5119,3,2.7923145294189453,159717,2012,128736
5119,3,2.7923145294189453,159717,2013,132166
5119,3,2.7923145294189453,159717,2014,130916
5119,3,2.7923145294189453,159717,2015,131444
5119,3,2.7923145294189453,159717,2016,135156
5125,3,2.7923145294189453,33118,2000,125872
5125,3,2.7923145294189453,33118,2001,131245
5125,3,2.7923145294189453,33118,2002,135329
5125,3,2.7923145294189453,33118,2003,139675
5125,3,2.7923145294189453,33118,2004,143418
5125,3,2.7923145294189453,33118,2005,149419
5125,3,2.7923145294189453,33118,2006,161599
5125,3,2.7923145294189453,33118,2007,170221
5125,3,2.7923145294189453,33118,2008,176439
5125,3,2.7923145294189453,33118,2009,173811
5125,3,2.7923145294189453,33118,2010,173010
5125,3,2.7923145294189453,33118,2011,171216
5125,3,2.7923145294189453,33118,2012,170006
5125,3,2.7923145294189453,33118,2013,173514
5125,3,2.7923145294189453,33118,2014,172398
5125,3,2.7923145294189453,33118,2015,173901
5125,3,2.7923145294189453,33118,2016,174889
5131,3,3.3567378520965576,48198,2000,80823
5131,3,3.3567378520965576,48198,2001,84800
5131,3,3.3567378520965576,48198,2002,87726
5131,3,3.3567378520965576,48198,2003,91053
5131,3,3.3567378520965576,48198,2004,93381
5131,3,3.3567378520965576,48198,2005,96561
5131,3,3.3567378520965576,48198,2006,102527
5131,3,3.3567378520965576,48198,2007,107809
5131,3,3.3567378520965576,48198,2008,111537
5131,3,3.3567378520965576,48198,2009,110961
5131,3,3.3567378520965576,48198,2010,111190
5131,3,3.3567378520965576,48198,2011,104188
5131,3,3.3567378520965576,48198,2012,104114
5131,3,3.3567378520965576,48198,2013,105186
5131,3,3.3567378520965576,48198,2014,105561
5131,3,3.3567378520965576,48198,2015,106354
5131,3,3.3567378520965576,48198,2016,108473
5143,3,2.064203977584839,66447,2000,106239
5143,3,2.064203977584839,66447,2001,114588
5143,3,2.064203977584839,66447,2002,117563
5143,3,2.064203977584839,66447,2003,123163
5143,3,2.064203977584839,66447,2004,133707
5143,3,2.064203977584839,66447,2005,147972
5143,3,2.064203977584839,66447,2006,164649
5143,3,2.064203977584839,66447,2007,174631
5143,3,2.064203977584839,66447,2008,169786
5143,3,2.064203977584839,66447,2009,152195
5143,3,2.064203977584839,66447,2010,148140
5143,3,2.064203977584839,66447,2011,136469
5143,3,2.064203977584839,66447,2012,129606
5143,3,2.064203977584839,66447,2013,140066
5143,3,2.064203977584839,66447,2014,142800
5143,3,2.064203977584839,66447,2015,152455
5143,3,2.064203977584839,66447,2016,155497
6001,5,0.7042071223258972,542320,2000,283587
6001,5,0.7042071223258972,542320,2001,361529
6001,5,0.7042071223258972,542320,2002,398980
6001,5,0.7042071223258972,542320,2003,433438
6001,5,0.7042071223258972,542320,2004,467904
6001,5,0.7042071223258972,542320,2005,565505
6001,5,0.7042071223258972,542320,2006,646229
6001,5,0.7042071223258972,542320,2007,644870
6001,5,0.7042071223258972,542320,2008,588477
6001,5,0.7042071223258972,542320,2009,478590
6001,5,0.7042071223258972,542320,2010,461042
6001,5,0.7042071223258972,542320,2011,442054
6001,5,0.7042071223258972,542320,2012,403729
6001,5,0.7042071223258972,542320,2013,464002
6001,5,0.7042071223258972,542320,2014,590621
6001,5,0.7042071223258972,542320,2015,630038
6001,5,0.7042071223258972,542320,2016,716359
6007,5,1.7394890785217285,85721,2000,130357
6007,5,1.7394890785217285,85721,2001,141499
6007,5,1.7394890785217285,85721,2002,161214
6007,5,1.7394890785217285,85721,2003,185597
6007,5,1.7394890785217285,85721,2004,226969
6007,5,1.7394890785217285,85721,2005,265449
6007,5,1.7394890785217285,85721,2006,313501
6007,5,1.7394890785217285,85721,2007,308270
6007,5,1.7394890785217285,85721,2008,291536
6007,5,1.7394890785217285,85721,2009,245524
6007,5,1.7394890785217285,85721,2010,222384
6007,5,1.7394890785217285,85721,2011,207918
6007,5,1.7394890785217285,85721,2012,188451
6007,5,1.7394890785217285,85721,2013,199228
6007,5,1.7394890785217285,85721,2014,227628
6007,5,1.7394890785217285,85721,2015,235951
6007,5,1.7394890785217285,85721,2016,242642
6013,5,0.7042071223258972,352464,2000,326291
6013,5,0.7042071223258972,352464,2001,379225
6013,5,0.7042071223258972,352464,2002,423812
6013,5,0.7042071223258972,352464,2003,481113
6013,5,0.7042071223258972,352464,2004,554883
6013,5,0.7042071223258972,352464,2005,680650
6013,5,0.7042071223258972,352464,2006,795753
6013,5,0.7042071223258972,352464,2007,806075
6013,5,0.7042071223258972,352464,2008,635939
6013,5,0.7042071223258972,352464,2009,456911
6013,5,0.7042071223258972,352464,2010,388991
6013,5,0.7042071223258972,352464,2011,363288
6013,5,0.7042071223258972,352464,2012,346159
6013,5,0.7042071223258972,352464,2013,384885
6013,5,0.7042071223258972,352464,2014,499620
6013,5,0.7042071223258972,352464,2015,538234
6013,5,0.7042071223258972,352464,2016,595669
6019,5,1.8360768556594849,272293,2000,117183
6019,5,1.8360768556594849,272293,2001,118599
6019,5,1.8360768556594849,272293,2002,131125
6019,5,1.8360768556594849,272293,2003,155515
6019,5,1.8360768556594849,272293,2004,190999
6019,5,1.8360768556594849,272293,2005,242396
6019,5,1.8360768556594849,272293,2006,304163
6019,5,1.8360768556594849,272293,2007,309449
6019,5,1.8360768556594849,272293,2008,269773
6019,5,1.8360768556594849,272293,2009,195861
6019,5,1.8360768556594849,272293,2010,174736
6019,5,1.8360768556594849,272293,2011,162657
6019,5,1.8360768556594849,272293,2012,144756
6019,5,1.8360768556594849,272293,2013,160956
6019,5,1.8360768556594849,272293,2014,189927
6019,5,1.8360768556594849,272293,2015,198191
6019,5,1.8360768556594849,272293,2016,209992
6029,5,1.6380138397216797,232526,2000,107304
6029,5,1.6380138397216797,232526,2001,107925
6029,5,1.6380138397216797,232526,2002,115576
6029,5,1.6380138397216797,232526,2003,129749
6029,5,1.6380138397216797,232526,2004,153501
6029,5,1.6380138397216797,232526,2005,204024
6029,5,1.6380138397216797,232526,2006,267924
6029,5,1.6380138397216797,232526,2007,292140
6029,5,1.6380138397216797,232526,2008,251066
6029,5,1.6380138397216797,232526,2009,171284
6029,5,1.6380138397216797,232526,2010,144812
6029,5,1.6380138397216797,232526,2011,138268
6029,5,1.6380138397216797,232526,2012,129971
6029,5,1.6380138397216797,232526,2013,144642
6029,5,1.6380138397216797,232526,2014,179621
6029,5,1.6380138397216797,232526,2015,187731
6029,5,1.6380138397216797,232526,2016,194541
6037,5,0.6265944242477417,3267393,2000,215464
6037,5,0.6265944242477417,3267393,2001,236540
6037,5,0.6265944242477417,3267393,2002,261815
6037,5,0.6265944242477417,3267393,2003,311164
6037,5,0.6265944242477417,3267393,2004,372984
6037,5,0.6265944242477417,3267393,2005,470610
6037,5,0.6265944242477417,3267393,2006,562945
6037,5,0.6265944242477417,3267393,2007,588613
6037,5,0.6265944242477417,3267393,2008,540694
6037,5,0.6265944242477417,3267393,2009,415160
6037,5,0.6265944242477417,3267393,2010,403386
6037,5,0.6265944242477417,3267393,2011,388227
6037,5,0.6265944242477417,3267393,2012,366976
6037,5,0.6265944242477417,3267393,2013,393430
6037,5,0.6265944242477417,3267393,2014,475470
6037,5,0.6265944242477417,3267393,2015,491614
6037,5,0.6265944242477417,3267393,2016,526150
6041,5,0.661586344242096,104708,2000,546645
6041,5,0.661586344242096,104708,2001,666026
6041,5,0.661586344242096,104708,2002,722230
6041,5,0.661586344242096,104708,2003,779487
6041,5,0.661586344242096,104708,2004,824111
6041,5,0.661586344242096,104708,2005,952439
6041,5,0.661586344242096,104708,2006,1062613
6041,5,0.661586344242096,104708,2007,1052003
6041,5,0.661586344242096,104708,2008,1027200
6041,5,0.661586344242096,104708,2009,861112
6041,5,0.661586344242096,104708,2010,809626
6041,5,0.661586344242096,104708,2011,773613
6041,5,0.661586344242096,104708,2012,704811
6041,5,0.661586344242096,104708,2013,806910
6041,5,0.661586344242096,104708,2014,927697
6041,5,0.661586344242096,104708,2015,971046
6041,5,0.661586344242096,104708,2016,1067006
6047,5,2.386730670928955,68306,2000,124958
6047,5,2.386730670928955,68306,2001,138747
6047,5,2.386730670928955,68306,2002,160249
6047,5,2.386730670928955,68306,2003,185563
6047,5,2.386730670928955,68306,2004,216371
6047,5,2.386730670928955,68306,2005,268475
6047,5,2.386730670928955,68306,2006,356926
6047,5,2.386730670928955,68306,2007,342885
6047,5,2.386730670928955,68306,2008,252574
6047,5,2.386730670928955,68306,2009,135680
6047,5,2.386730670928955,68306,2010,113366
6047,5,2.386730670928955,68306,2011,122328
6047,5,2.386730670928955,68306,2012,115669
6047,5,2.386730670928955,68306,2013,127234
6047,5,2.386730670928955,68306,2014,174872
6047,5,2.386730670928955,68306,2015,187915
6047,5,2.386730670928955,68306,2016,205906
6053,5,1.100335955619812,128980,2000,267355
6053,5,1.100335955619812,128980,2001,329667
6053,5,1.100335955619812,128980,2002,388004
6053,5,1.100335955619812,128980,2003,416848
6053,5,1.100335955619812,128980,2004,479320
6053,5,1.100335955619812,128980,2005,601813
6053,5,1.100335955619812,128980,2006,724680
6053,5,1.100335955619812,128980,2007,711746
6053,5,1.100335955619812,128980,2008,593331
6053,5,1.100335955619812,128980,2009,401065
6053,5,1.100335955619812,128980,2010,345557
6053,5,1.100335955619812,128980,2011,334548
6053,5,1.100335955619812,128980,2012,314419
6053,5,1.100335955619812,128980,2013,343312
6053,5,1.100335955619812,128980,2014,434047
6053,5,1.100335955619812,128980,2015,457095
6053,5,1.100335955619812,128980,2016,494825
6065,5,0.9431942105293274,584922,2000,162603
6065,5,0.9431942105293274,584922,2001,181497
6065,5,0.9431942105293274,584922,2002,202856
6065,5,0.9431942105293274,584922,2003,234050
6065,5,0.9431942105293274,584922,2004,279089
6065,5,0.9431942105293274,584922,2005,362387
6065,5,0.9431942105293274,584922,2006,429655
6065,5,0.9431942105293274,584922,2007,447114
6065,5,0.9431942105293274,584922,2008,378755
6065,5,0.9431942105293274,584922,2009,247260
6065,5,0.9431942105293274,584922,2010,223769
6065,5,0.9431942105293274,584922,2011,222697
6065,5,0.9431942105293274,584922,2012,211828
6065,5,0.9431942105293274,584922,2013,234070
6065,5,0.9431942105293274,584922,2014,296824
6065,5,0.9431942105293274,584922,2015,310899
6065,5,0.9431942105293274,584922,2016,327542
6069,5,0.7603265643119812,15980,2000,302661
6069,5,0.7603265643119812,15980,2001,357187
6069,5,0.7603265643119812,15980,2002,393901
6069,5,0.7603265643119812,15980,2003,440432
6069,5,0.7603265643119812,15980,2004,494128
6069,5,0.7603265643119812,15980,2005,620147
6069,5,0.7603265643119812,15980,2006,735297
6069,5,0.7603265643119812,15980,2007,728021
6069,5,0.7603265643119812,15980,2008,620674
6069,5,0.7603265643119812,15980,2009,485477
6069,5,0.7603265643119812,15980,2010,427110
6069,5,0.7603265643119812,15980,2011,405977
6069,5,0.7603265643119812,15980,2012,379362
6069,5,0.7603265643119812,15980,2013,396825
6069,5,0.7603265643119812,15980,2014,466706
6069,5,0.7603265643119812,15980,2015,470074
6069,5,0.7603265643119812,15980,2016,527015
6071,5,0.9431942105293274,600583,2000,128257
6071,5,0.9431942105293274,600583,2001,139508
6071,5,0.9431942105293274,600583,2002,154816
6071,5,0.9431942105293274,600583,2003,179074
6071,5,0.9431942105293274,600583,2004,217443
6071,5,0.9431942105293274,600583,2005,292116
6071,5,0.9431942105293274,600583,2006,356476
6071,5,0.9431942105293274,600583,2007,381467
6071,5,0.9431942105293274,600583,2008,339731
6071,5,0.9431942105293274,600583,2009,214070
6071,5,0.9431942105293274,600583,2010,185284
6071,5,0.9431942105293274,600583,2011,184994
6071,5,0.9431942105293274,600583,2012,175204
6071,5,0.9431942105293274,600583,2013,190791
6071,5,0.9431942105293274,600583,2014,243352
6071,5,0.9431942105293274,600583,2015,262191
6071,5,0.9431942105293274,600583,2016,280699
6073,5,0.6727622747421265,1040136,2000,228957
6073,5,0.6727622747421265,1040136,2001,267763
6073,5,0.6727622747421265,1040136,2002,304372
6073,5,0.6727622747421265,1040136,2003,363572
6073,5,0.6727622747421265,1040136,2004,426242
6073,5,0.6727622747421265,1040136,2005,541544
6073,5,0.6727622747421265,1040136,2006,573207
6073,5,0.6727622747421265,1040136,2007,551148
6073,5,0.6727622747421265,1040136,2008,490759
6073,5,0.6727622747421265,1040136,2009,390525
6073,5,0.6727622747421265,1040136,2010,384855
6073,5,0.6727622747421265,1040136,2011,374058
6073,5,0.6727622747421265,1040136,2012,353202
6073,5,0.6727622747421265,1040136,2013,388247
6073,5,0.6727622747421265,1040136,2014,458496
6073,5,0.6727622747421265,1040136,2015,467550
6073,5,0.6727622747421265,1040136,2016,506075
6075,5,0.661586344242096,346527,2000,459086
6075,5,0.661586344242096,346527,2001,581539
6075,5,0.661586344242096,346527,2002,596223
6075,5,0.661586344242096,346527,2003,644520
6075,5,0.661586344242096,346527,2004,694962
6075,5,0.661586344242096,346527,2005,822685
6075,5,0.661586344242096,346527,2006,913835
6075,5,0.661586344242096,346527,2007,896369
6075,5,0.661586344242096,346527,2008,914580
6075,5,0.661586344242096,346527,2009,824881
6075,5,0.661586344242096,346527,2010,769149
6075,5,0.661586344242096,346527,2011,748378
6075,5,0.661586344242096,346527,2012,715111
6075,5,0.661586344242096,346527,2013,836685
6075,5,0.661586344242096,346527,2014,966367
6075,5,0.661586344242096,346527,2015,1069427
6075,5,0.661586344242096,346527,2016,1246544
6077,5,2.072873115539551,188809,2000,161977
6077,5,2.072873115539551,188809,2001,186795
6077,5,2.072873115539551,188809,2002,224407
6077,5,2.072873115539551,188809,2003,248045
6077,5,2.072873115539551,188809,2004,281797
6077,5,2.072873115539551,188809,2005,356320
6077,5,2.072873115539551,188809,2006,440994
6077,5,2.072873115539551,188809,2007,433799
6077,5,2.072873115539551,188809,2008,320462
6077,5,2.072873115539551,188809,2009,190023
6077,5,2.072873115539551,188809,2010,179522
6077,5,2.072873115539551,188809,2011,174190
6077,5,2.072873115539551,188809,2012,158582
6077,5,2.072873115539551,188809,2013,179583
6077,5,2.072873115539551,188809,2014,241952
6077,5,2.072873115539551,188809,2015,259885
6077,5,2.072873115539551,188809,2016,283442
6079,5,1.2240349054336548,101599,2000,238459
6079,5,1.2240349054336548,101599,2001,283799
6079,5,1.2240349054336548,101599,2002,336512
6079,5,1.2240349054336548,101599,2003,393947
6079,5,1.2240349054336548,101599,2004,449518
6079,5,1.2240349054336548,101599,2005,544677
6079,5,1.2240349054336548,101599,2006,620541
6079,5,1.2240349054336548,101599,2007,596397
6079,5,1.2240349054336548,101599,2008,560623
6079,5,1.2240349054336548,101599,2009,488102
6079,5,1.2240349054336548,101599,2010,439286
6079,5,1.2240349054336548,101599,2011,413255
6079,5,1.2240349054336548,101599,2012,398010
6079,5,1.2240349054336548,101599,2013,422652
6079,5,1.2240349054336548,101599,2014,484802
6079,5,1.2240349054336548,101599,2015,509709
6079,5,1.2240349054336548,101599,2016,547949
6081,5,0.661586344242096,253458,2000,481692
6081,5,0.661586344242096,253458,2001,604621
6081,5,0.661586344242096,253458,2002,615359
6081,5,0.661586344242096,253458,2003,671405
6081,5,0.661586344242096,253458,2004,706386
6081,5,0.661586344242096,253458,2005,833625
6081,5,0.661586344242096,253458,2006,933545
6081,5,0.661586344242096,253458,2007,936500
6081,5,0.661586344242096,253458,2008,905140
6081,5,0.661586344242096,253458,2009,768696
6081,5,0.661586344242096,253458,2010,750788
6081,5,0.661586344242096,253458,2011,701113
6081,5,0.661586344242096,253458,2012,666173
6081,5,0.661586344242096,253458,2013,762775
6081,5,0.661586344242096,253458,2014,924649
6081,5,0.661586344242096,253458,2015,991284
6081,5,0.661586344242096,253458,2016,1158371
6083,5,0.8891544938087463,142911,2000,295707
6083,5,0.8891544938087463,142911,2001,335102
6083,5,0.8891544938087463,142911,2002,398143
6083,5,0.8891544938087463,142911,2003,465050
6083,5,0.8891544938087463,142911,2004,548883
6083,5,0.8891544938087463,142911,2005,666560
6083,5,0.8891544938087463,142911,2006,763793
6083,5,0.8891544938087463,142911,2007,718942
6083,5,0.8891544938087463,142911,2008,634017
6083,5,0.8891544938087463,142911,2009,493730
6083,5,0.8891544938087463,142911,2010,461797
6083,5,0.8891544938087463,142911,2011,451547
6083,5,0.8891544938087463,142911,2012,391815
6083,5,0.8891544938087463,142911,2013,427301
6083,5,0.8891544938087463,142911,2014,520131
6083,5,0.8891544938087463,142911,2015,541901
6083,5,0.8891544938087463,142911,2016,572632
6085,5,0.7603265643119812,584772,2000,426972
6085,5,0.7603265643119812,584772,2001,558965
6085,5,0.7603265643119812,584772,2002,556607
6085,5,0.7603265643119812,584772,2003,584699
6085,5,0.7603265643119812,584772,2004,603570
